Accident_ID,Incident_Date,Incident_Category,Aircaft_Nature,Fatalities,International,Departure_Code,Destination_Code
2285,2007-09-11,Accident,Passenger,0,0,HTI,HTI
2286,2007-09-12,Accident,Passenger,0,1,DNK,LTU
2287,2007-09-14,Accident,Passenger,0,0,MEX,MEX
2288,2007-09-14,Accident,Other,0,0,USA,USA
2289,2007-09-16,Accident,Passenger,90,0,THA,THA
2290,2007-09-20,Accident,Other,1,0,USA,USA
2291,2007-09-21,Accident,Passenger,0,1,DEU,ITA
2292,2007-09-26,Accident,Other,2,0,UGA,UGA
2293,2007-09-28,Accident,Passenger,0,0,USA,USA
2294,2007-09-29,Accident,Cargo,7,0,COD,COD
2295,2007-10-04,Accident,Cargo,49,0,COD,COD
2296,2007-10-04,Accident,Other,0,0,TUR,TUR
2297,2007-10-04,Accident,Passenger,0,1,DEU,GRC
2298,2007-10-07,Accident,Other,10,0,USA,USA
2299,2007-10-07,Accident,Other,2,1,ANT,VEN
2300,2007-10-08,Accident,Passenger,17,0,COL,COL
2301,2007-10-11,Accident,Passenger,0,1,EGY,POL
2302,2007-10-11,Accident,Other,7,0,COL,COL
2303,2007-10-13,Accident,Cargo,0,0,AUS,AUS
2304,2007-10-14,Accident,Other,0,0,USA,USA
2305,2007-10-17,Accident,Cargo,0,1,KHM,SGP
2306,2007-10-17,Accident,Other,1,0,ESP,ESP
2307,2007-10-17,Accident,Other,0,0,USA,USA
2308,2007-10-25,Accident,Passenger,2,0,CAN,CAN
2309,2007-10-26,Accident,Passenger,0,0,PHL,PHL
2310,2007-10-27,Accident,Passenger,0,1,NOR,DNK
2311,2007-10-27,Accident,Other,0,0,USA,USA
2312,2007-10-28,Accident,Passenger,0,1,LBN,POL
2313,2007-10-29,Accident,Other,0,0,USA,USA
2314,2007-10-31,Accident,Passenger,0,0,PAN,PAN
2315,2007-11-01,Accident,Passenger,0,0,IDN,IDN
2316,2007-11-04,Accident,Other,8,0,BRA,BRA
2317,2007-11-05,Accident,Passenger,0,0,MEX,MEX
2318,2007-11-06,Accident,Other,2,0,USA,USA
2319,2007-11-07,Accident,Passenger,0,0,ZAF,ZAF
2320,2007-11-08,Accident,Cargo,2,1,SDN,SSD
2321,2007-11-09,Accident,Passenger,0,1,ESP,ECU
2322,2007-11-11,Accident,Other,0,0,CAN,CAN
2323,2007-11-30,Accident,Passenger,57,0,TUR,TUR
2324,2007-12-04,Accident,Passenger,0,0,BLZ,BLZ
2325,2007-12-05,Accident,Cargo,2,0,USA,USA
2326,2007-12-10,Accident,Other,2,0,USA,USA
2327,2007-12-12,Accident,Passenger,0,0,KEN,KEN
2328,2007-12-12,Accident,Cargo,0,0,KEN,KEN
2329,2007-12-16,Accident,Passenger,0,0,USA,USA
2330,2007-12-16,Accident,Passenger,0,0,HND,HND
2331,2007-12-18,Accident,Cargo,0,0,USA,USA
2332,2007-12-19,Accident,Other,0,0,USA,USA
2333,2007-12-20,Accident,Other,0,1,DOM,USA
2334,2007-12-26,Accident,Other,1,1,KAZ,THA
2335,2007-12-30,Accident,Military,5,0,IDN,IDN
2336,2007-12-30,Accident,Passenger,0,1,ROU,EGY
2337,2006-01-02,Accident,Other,3,1,RUS,UKR
2338,2006-01-03,Accident,Other,0,0,COD,COD
2339,2006-01-05,Accident,Cargo,0,0,CAN,CAN
2340,2006-01-05,Accident,Other,0,0,USA,USA
2341,2006-01-05,Accident,Passenger,0,0,USA,USA
2342,2006-01-09,Accident,Military,11,0,IRN,IRN
2343,2006-01-10,Accident,Passenger,0,0,CRI,CRI
2344,2006-01-10,Accident,Military,4,0,USA,USA
2345,2006-01-12,Accident,Other,2,0,DEU,DEU
2346,2006-01-13,Accident,Other,0,1,ZAF,COD
2347,2006-01-15,Accident,Other,0,0,USA,USA
2349,2006-01-21,Accident,Passenger,3,0,CAN,CAN
2350,2006-01-24,Accident,Other,4,0,USA,USA
2351,2006-01-24,Accident,Other,0,0,COD,COD
2352,2006-01-25,Accident,Other,0,0,AUS,AUS
2353,2006-02-01,Accident,Other,0,0,USA,USA
2354,2006-02-02,Accident,Passenger,0,0,AUS,AUS
2355,2006-02-02,Accident,Passenger,0,0,AUS,AUS
2356,2006-02-03,Accident,Other,6,0,USA,USA
2357,2006-02-05,Accident,Other,3,0,USA,USA
2358,2006-02-05,Accident,Other,0,0,USA,USA
2359,2006-02-08,Accident,Cargo,0,0,USA,USA
2360,2006-02-08,Accident,Cargo,1,0,USA,USA
2361,2006-02-15,Accident,Other,0,1,RUS,GBR
2362,2006-02-16,Accident,Other,6,1,AZE,IRQ
2363,2006-03-02,Accident,Passenger,0,0,COD,COD
2364,2006-03-04,Accident,Passenger,0,0,IDN,IDN
2365,2006-03-05,Accident,Passenger,0,0,VEN,VEN
2366,2006-03-09,Accident,Military,6,0,BOL,BOL
2367,2006-03-10,Accident,Other,0,0,USA,USA
2368,2006-03-11,Accident,Passenger,0,0,IND,IND
2369,2006-03-18,Accident,Passenger,0,1,DZA,ESP
2370,2006-03-18,Accident,Cargo,2,0,USA,USA
2371,2006-03-22,Accident,Cargo,0,0,USA,USA
2372,2006-03-23,Accident,Other,0,0,IRQ,IRQ
2373,2006-03-24,Accident,Passenger,5,0,ECU,ECU
2374,2006-03-28,Accident,Cargo,0,1,IRN,ARE
2375,2006-03-28,Accident,Other,2,0,USA,USA
2376,2006-03-29,Accident,Other,0,1,LBY,RUS
2377,2006-03-31,Accident,Passenger,19,0,BRA,BRA
2378,2006-04-03,Accident,Military,0,1,USA,DEU
2379,2006-04-10,Accident,Military,14,0,KEN,KEN
2380,2006-04-11,Accident,Other,2,0,BGR,BGR
2381,2006-04-13,Accident,Passenger,0,0,TZA,TZA
2382,2006-04-14,Accident,Military,0,0,COD,COD
2383,2006-04-16,Accident,Passenger,1,0,BOL,BOL
2384,2006-04-20,Accident,Other,0,1,JOR,EGY
2385,2006-04-23,Accident,Military,6,1,LBY,TCD
2386,2006-04-23,Accident,Other,4,0,RUS,RUS
2387,2006-04-24,Accident,Passenger,5,0,AFG,AFG
2388,2006-04-27,Accident,Cargo,8,0,COD,COD
2389,2006-04-28,Accident,Cargo,3,0,COD,COD
2390,2006-05-01,Accident,Passenger,0,0,LBR,LBR
2391,2006-05-03,Accident,Passenger,113,1,ARM,RUS
2392,2006-05-05,Accident,Military,5,0,VEN,VEN
2393,2006-05-06,Accident,Other,0,0,TUR,TUR
2394,2006-05-14,Accident,Other,1,0,CAN,CAN
2395,2006-05-15,Accident,Passenger,0,1,DEU,IND
2396,2006-05-16,Accident,Other,0,0,USA,USA
2397,2006-05-18,Accident,Cargo,0,0,USA,USA
2398,2006-05-23,Accident,Other,4,0,STP,STP
2399,2006-05-24,Accident,Military,0,0,AFG,AFG
2400,2006-05-24,Accident,Other,0,1,PRI,USA
2401,2006-06-01,Accident,Passenger,0,0,PAN,PAN
2402,2006-06-02,Accident,Passenger,2,0,USA,USA
2403,2006-06-03,Accident,Other,0,0,USA,USA
2404,2006-06-03,"Criminal occurrence (sabotage, shoot down)",Other,0,1,COL,PAN
2405,2006-06-04,Accident,Cargo,0,1,USA,NIC
2406,2006-06-07,Accident,Other,0,1,COL,USA
2407,2006-06-09,Accident,Passenger,0,0,KOR,KOR
2408,2006-06-11,Accident,Military,5,0,TCD,TCD
2409,2006-06-14,Accident,Other,0,1,UKR,ROU
2410,2006-06-15,Accident,Cargo,0,1,BEL,GBR
2411,2006-06-15,Accident,Passenger,0,0,ITA,ITA
2412,2006-06-17,Accident,Other,1,0,KAZ,KAZ
2413,2006-06-17,Hijacking,Passenger,0,0,ZAF,ZAF
2414,2006-06-20,Accident,Passenger,0,0,USA,USA
2415,2006-06-21,Accident,Passenger,9,0,NPL,NPL
2416,2006-06-22,Accident,Other,0,0,USA,USA
2417,2006-06-23,Accident,Passenger,0,1,KEN,SSD
2418,2006-06-24,Accident,Other,1,0,USA,USA
2419,2006-06-26,Accident,Other,0,0,VEN,VEN
2420,2006-06-28,Accident,Military,0,0,USA,USA
2421,2006-06-30,Accident,Other,1,1,ZAF,MOZ
2422,2006-07-03,Accident,Cargo,0,0,NPL,NPL
2423,2006-07-05,Accident,Cargo,0,0,MEX,MEX
2424,2006-07-06,Accident,Other,0,0,GRC,GRC
2425,2006-07-06,Accident,Other,0,0,PRT,PRT
2426,2006-07-07,Accident,Cargo,6,0,COD,COD
2427,2006-07-09,Accident,Passenger,125,0,RUS,RUS
2428,2006-07-10,Accident,Passenger,45,0,PAK,PAK
2429,2006-07-10,Accident,Other,0,0,USA,USA
2430,2006-07-12,Accident,Cargo,0,1,COD,TZA
2431,2006-07-18,Accident,Passenger,0,1,TUR,NLD
2432,2006-07-19,Accident,Other,0,1,VIR,PRI
2433,2006-07-19,Accident,Other,2,0,USA,USA
2434,2006-07-25,Accident,Other,2,0,USA,USA
2435,2006-07-28,Accident,Cargo,0,0,USA,USA
2436,2006-07-29,Accident,Other,6,0,USA,USA
2437,2006-07-29,Accident,Other,0,0,USA,USA
2438,2006-07-31,Accident,Passenger,0,0,USA,USA
2439,2006-08-03,Accident,Passenger,17,0,COD,COD
2440,2006-08-04,Accident,Other,1,0,USA,USA
2441,2006-08-08,Accident,Passenger,0,0,BRA,BRA
2442,2006-08-13,Accident,Cargo,3,1,DZA,DEU
2443,2006-08-15,Accident,Passenger,0,1,CHN,PRK
2444,2006-08-17,Accident,Other,0,0,USA,USA
2445,2006-08-17,Accident,Cargo,0,0,COL,COL
2446,2006-08-22,Accident,Passenger,170,0,RUS,RUS
2447,2006-08-24,Accident,Military,0,0,RUS,RUS
2448,2006-08-27,Accident,Passenger,49,0,USA,USA
2449,2006-08-28,Accident,Passenger,0,0,ARG,ARG
2450,2006-08-28,Accident,Other,0,0,USA,USA
2451,2006-09-01,Accident,Passenger,28,0,IRN,IRN
2452,2006-09-02,Accident,Military,14,0,OMN,OMN
2453,2006-09-02,Accident,Cargo,0,0,USA,USA
2454,2006-09-07,Accident,Cargo,0,1,GHA,NGA
2455,2006-09-08,Accident,Passenger,0,1,USA,CAN
2456,2006-09-08,Accident,Passenger,0,0,USA,USA
2457,2006-09-15,Accident,Passenger,0,0,COD,COD
2458,2006-09-15,Accident,Passenger,0,0,TZA,TZA
2459,2006-09-17,Accident,Military,13,0,NGA,NGA
2460,2006-09-26,Accident,Passenger,0,0,KGZ,KGZ
2461,2006-09-29,Accident,Passenger,154,0,BRA,BRA
2462,2006-09-29,Accident,Other,0,0,BRA,BRA
2463,2006-10-02,Accident,Passenger,0,0,COD,COD
2464,2006-10-03,Hijacking,Passenger,0,1,ALB,TUR
2465,2006-10-03,Accident,Passenger,0,0,IDN,IDN
2466,2006-10-03,Accident,Passenger,0,0,GBR,GBR
2467,2006-10-10,Accident,Passenger,4,0,NOR,NOR
2468,2006-10-10,Accident,Other,0,0,IDN,IDN
2469,2006-10-12,Accident,Other,0,0,USA,USA
2470,2006-10-19,Accident,Military,15,0,UZB,UZB
2471,2006-10-23,Accident,Cargo,0,1,KEN,SSD
2472,2006-10-26,Accident,Other,4,0,SWE,SWE
2473,2006-10-29,Accident,Passenger,96,0,NGA,NGA
2474,2006-10-30,Accident,Passenger,0,0,MEX,MEX
2475,2006-10-31,Accident,Passenger,0,1,USA,DEU
2476,2006-11-01,Accident,Other,0,1,MEX,USA
2477,2006-11-01,Accident,Cargo,0,0,KEN,KEN
2478,2006-11-02,Accident,Other,0,0,PHL,PHL
2479,2006-11-06,Accident,Other,0,0,CAN,CAN
2480,2006-11-08,Accident,Military,7,0,THA,THA
2481,2006-11-08,Accident,Passenger,0,0,CAN,CAN
2482,2006-11-09,Accident,Passenger,1,0,COD,COD
2483,2006-11-16,Accident,Cargo,0,0,PHL,PHL
2484,2006-11-16,Accident,Cargo,0,0,ITA,ITA
2485,2006-11-17,Accident,Passenger,12,0,IDN,IDN
2486,2006-11-18,Accident,Cargo,6,0,COL,COL
2487,2006-11-19,"other occurrence (ground fire, sabotage)",Passenger,0,0,USA,USA
2488,2006-11-22,Accident,Military,3,0,COL,COL
2489,2006-11-24,Accident,Passenger,0,0,BRA,BRA
2490,2006-11-26,Accident,Other,0,1,USA,CAN
2491,2006-11-27,Accident,Military,37,0,IRN,IRN
2492,2006-11-28,Accident,Passenger,0,0,KOR,KOR
2493,2006-11-29,Accident,Other,1,0,DEU,DEU
2494,2006-12-11,Accident,Passenger,0,1,SYR,SWE
2495,2006-12-15,Accident,Other,0,0,ARG,ARG
2496,2006-12-24,Accident,Passenger,0,0,IDN,IDN
2497,2006-12-26,Accident,Passenger,0,0,USA,USA
2498,2006-12-26,Accident,Passenger,0,0,USA,USA
2499,2006-12-27,Accident,Other,0,0,NZL,NZL
2500,2006-12-28,Hijacking,Passenger,0,1,RUS,CHE
2501,2006-12-29,Accident,Cargo,0,0,USA,USA
2502,2006-12-30,Accident,Cargo,0,1,KEN,SOM
2503,2006-12-30,Accident,Cargo,2,0,MEX,MEX
2504,2005-01-01,Accident,Other,0,0,USA,USA
2505,2005-01-06,Accident,Military,0,0,PER,PER
2506,2005-01-08,Accident,Cargo,6,1,UGA,COD
2507,2005-01-08,Accident,Passenger,0,0,COL,COL
2508,2005-01-09,Accident,Other,0,0,USA,USA
2509,2005-01-13,Accident,Cargo,1,0,USA,USA
2510,2005-01-13,Accident,Passenger,9,0,RUS,RUS
2511,2005-01-18,Accident,Passenger,0,0,AUS,AUS
2512,2005-01-21,Accident,Passenger,0,0,BOL,BOL
2513,2005-01-22,Accident,Cargo,0,0,COD,COD
2514,2005-01-23,Accident,Passenger,0,0,ESP,ESP
2515,2005-01-24,Accident,Cargo,0,1,ARE,DEU
2517,2005-01-27,Accident,Cargo,2,0,ROU,ROU
2518,2005-01-28,Accident,Other,0,0,USA,USA
2519,2005-01-30,"Criminal occurrence (sabotage, shoot down)",Military,10,0,IRQ,IRQ
2520,2005-01-31,Accident,Cargo,0,1,FIN,SWE
2521,2005-01-31,Accident,Passenger,0,0,NOR,NOR
2522,2005-02-02,Accident,Other,0,0,USA,USA
2523,2005-02-03,Accident,Cargo,7,1,ARE,SDN
2524,2005-02-03,Accident,Passenger,105,0,AFG,AFG
2525,2005-02-06,Accident,Passenger,0,0,SEN,SEN
2526,2005-02-13,Accident,Other,0,1,VEN,ABW
2527,2005-02-16,Accident,Other,8,0,USA,USA
2528,2005-02-21,Accident,Other,0,0,CAN,CAN
2529,2005-02-22,Accident,Passenger,2,0,PNG,PNG
2530,2005-02-22,Accident,Military,15,0,IDN,IDN
2531,2005-02-22,Accident,Passenger,0,0,BOL,BOL
2532,2005-02-23,Accident,Passenger,0,0,IDN,IDN
2533,2005-02-24,Accident,Other,7,0,MEX,MEX
2534,2005-03-04,Accident,Other,0,0,COG,COG
2535,2005-03-07,Accident,Passenger,0,1,THA,IRN
2536,2005-03-08,Accident,Other,2,0,VEN,VEN
2537,2005-03-08,Accident,Other,2,0,VEN,VEN
2538,2005-03-08,Accident,Other,0,0,USA,USA
2539,2005-03-09,Accident,Passenger,0,0,BLZ,BLZ
2540,2005-03-09,Accident,Other,0,0,USA,USA
2541,2005-03-11,Accident,Passenger,0,0,USA,USA
2542,2005-03-15,Accident,Other,2,0,GBR,GBR
2543,2005-03-15,Accident,Cargo,0,0,PER,PER
2544,2005-03-16,Accident,Passenger,28,0,RUS,RUS
2545,2005-03-18,Accident,Other,2,0,ITA,ITA
2546,2005-03-19,Accident,Cargo,0,1,ETH,UGA
2547,2005-03-19,Accident,Other,0,0,CAN,CAN
2548,2005-03-23,Accident,Cargo,8,1,TZA,SDN
2549,2005-03-26,Accident,Passenger,9,0,COL,COL
2550,2005-03-28,Accident,Passenger,0,1,VEN,CUB
2551,2005-03-29,Accident,Cargo,0,0,BRA,BRA
2552,2005-03-29,Accident,Other,0,0,VEN,VEN
2553,2005-03-30,Accident,Other,0,0,USA,USA
2554,2005-03-31,Accident,Military,9,0,ALB,ALB
2555,2005-03-31,Accident,Cargo,0,1,YEM,ARE
2556,2005-04-07,Accident,Passenger,0,0,ECU,ECU
2557,2005-04-12,Accident,Passenger,17,0,IDN,IDN
2558,2005-04-18,Accident,Passenger,0,0,PER,PER
2559,2005-04-20,Accident,Passenger,3,0,IRN,IRN
2560,2005-04-20,Accident,Other,3,0,USA,USA
2561,2005-04-25,Accident,Cargo,0,1,ARE,AFG
2562,2005-05-01,Accident,Passenger,0,0,NOR,NOR
2563,2005-05-02,Accident,Cargo,2,0,NZL,NZL
2564,2005-05-05,Accident,Passenger,10,0,COD,COD
2565,2005-05-06,Accident,Passenger,0,0,BHS,BHS
2566,2005-05-07,Accident,Passenger,15,0,AUS,AUS
2567,2005-05-09,Accident,Other,0,0,USA,USA
2568,2005-05-10,Accident,Passenger,0,0,USA,USA
2569,2005-05-10,Accident,Passenger,0,0,USA,USA
2570,2005-05-10,Accident,Passenger,0,0,CAN,CAN
2571,2005-05-15,Accident,Other,0,0,USA,USA
2572,2005-05-16,Accident,Passenger,0,0,BHS,BHS
2573,2005-05-18,Accident,Military,13,0,ZMB,ZMB
2574,2005-05-18,Accident,Passenger,0,1,ESP,GBR
2575,2005-05-22,Accident,Passenger,0,1,CAN,DOM
2576,2005-05-24,Accident,Other,2,0,VEN,VEN
2577,2005-05-25,Accident,Passenger,27,0,COD,COD
2578,2005-06-02,Accident,Passenger,7,0,SDN,SDN
2579,2005-06-04,Accident,Other,0,0,USA,USA
2580,2005-06-06,Accident,Passenger,0,0,COL,COL
2581,2005-06-07,Accident,Cargo,0,0,USA,USA
2582,2005-06-08,Accident,Passenger,0,0,USA,USA
2583,2005-06-10,Accident,Cargo,0,1,SSD,KEN
2584,2005-06-10,Accident,Cargo,0,1,SDN,KEN
2585,2005-06-12,Accident,Passenger,0,0,NGA,NGA
2586,2005-06-13,Accident,Cargo,0,1,USA,BHS
2587,2005-06-19,Accident,Other,0,1,CMR,ETH
2588,2005-06-24,Accident,Passenger,0,0,CAN,CAN
2589,2005-06-28,Accident,Passenger,0,0,MOZ,MOZ
2590,2005-06-29,Accident,Passenger,0,0,NGA,NGA
2591,2005-06-29,Accident,Cargo,0,0,COD,COD
2592,2005-06-30,Accident,Passenger,0,0,NPL,NPL
2593,2005-07-01,Accident,Passenger,0,1,ARE,BGD
2594,2005-07-15,Accident,Other,0,0,USA,USA
2595,2005-07-16,Accident,Passenger,60,0,GNQ,GNQ
2596,2005-07-17,Accident,Other,0,0,USA,USA
2597,2005-07-19,Accident,Passenger,0,0,PHL,PHL
2598,2005-07-21,Accident,Military,3,0,IDN,IDN
2599,2005-07-22,Accident,Cargo,0,0,USA,USA
2600,2005-07-26,Accident,Other,2,0,GTM,GTM
2601,2005-07-28,Accident,Other,2,0,CAN,CAN
2602,2005-08-01,Accident,Other,2,0,FRA,FRA
2603,2005-08-02,Accident,Passenger,0,1,FRA,CAN
2604,2005-08-06,Accident,Passenger,16,1,ITA,TUN
2605,2005-08-12,Accident,Passenger,0,0,IRN,IRN
2606,2005-08-14,Accident,Passenger,121,1,CYP,GRC
2607,2005-08-15,Accident,Military,0,0,USA,USA
2608,2005-08-16,Accident,Passenger,160,1,PAN,MTQ
2609,2005-08-19,Accident,Passenger,0,1,JPN,GUM
2610,2005-08-19,Accident,Other,0,0,CAN,CAN
2611,2005-08-21,Accident,Passenger,0,0,ZAF,ZAF
2612,2005-08-23,Accident,Passenger,40,0,PER,PER
2613,2005-08-29,Accident,Passenger,0,0,USA,USA
2614,2005-08-29,Accident,Passenger,0,1,USA,JPN
2615,2005-09-01,Accident,Other,0,0,USA,USA
2616,2005-09-04,Accident,Cargo,3,0,RUS,RUS
2617,2005-09-05,Accident,Passenger,149,0,IDN,IDN
2618,2005-09-05,Accident,Passenger,11,0,COD,COD
2619,2005-09-08,Accident,Passenger,0,0,COD,COD
2620,2005-09-09,Accident,Other,0,0,IDN,IDN
2621,2005-09-09,Accident,Passenger,13,0,COD,COD
2622,2005-09-09,Accident,Other,0,1,CHE,ITA
2623,2005-09-11,Accident,Passenger,0,0,THA,THA
2624,2005-09-12,Hijacking,Passenger,0,0,COL,COL
2625,2005-09-13,Accident,Other,0,0,USA,USA
2626,2005-09-16,Accident,Other,2,0,BRA,BRA
2627,2005-09-18,Accident,Passenger,0,0,USA,USA
2628,2005-09-19,Accident,Passenger,0,1,NLD,GBR
2629,2005-09-21,Accident,Cargo,2,1,UGA,COD
2630,2005-09-30,Accident,Other,0,0,USA,USA
2631,2005-10-04,Accident,Passenger,2,0,COD,COD
2632,2005-10-06,Accident,Cargo,1,0,CAN,CAN
2633,2005-10-09,Accident,Other,0,0,BRA,BRA
2634,2005-10-09,Accident,Passenger,0,0,IND,IND
2635,2005-10-12,Accident,Other,0,0,CAN,CAN
2636,2005-10-16,Accident,Passenger,0,0,USA,USA
2637,2005-10-18,Accident,Cargo,0,0,USA,USA
2638,2005-10-22,Accident,Passenger,117,0,NGA,NGA
2639,2005-10-24,Accident,Other,0,0,USA,USA
2640,2005-10-24,Accident,Passenger,0,1,CPV,SEN
2641,2005-10-26,Accident,Other,0,0,USA,USA
2642,2005-10-30,Accident,Cargo,3,1,ITA,HRV
2643,2005-11-05,Accident,Other,2,0,USA,USA
2644,2005-11-07,Accident,Passenger,0,0,CHN,CHN
2645,2005-11-08,Accident,Cargo,0,0,USA,USA
2646,2005-11-11,Accident,Cargo,8,0,AFG,AFG
2647,2005-11-14,Accident,Passenger,0,0,PHL,PHL
2648,2005-11-15,Accident,Other,0,0,USA,USA
2649,2005-11-18,Accident,Other,0,0,RUS,RUS
2650,2005-11-18,Accident,Passenger,3,0,BLZ,BLZ
2651,2005-11-19,Accident,Other,8,0,RUS,RUS
2652,2005-11-21,Accident,Passenger,0,0,KHM,KHM
2653,2005-11-28,Accident,Other,2,0,NGA,NGA
2654,2005-11-30,Accident,Passenger,0,0,IDN,IDN
2655,2005-12-06,Accident,Military,106,0,IRN,IRN
2656,2005-12-07,Accident,Passenger,0,0,COD,COD
2657,2005-12-08,Accident,Passenger,1,0,USA,USA
2658,2005-12-09,Accident,Other,0,0,USA,USA
2659,2005-12-10,Accident,Passenger,108,0,NGA,NGA
2660,2005-12-16,Accident,Passenger,0,0,CRI,CRI
2661,2005-12-19,Accident,Passenger,20,1,USA,BHS
2662,2005-12-23,Accident,Passenger,23,1,AZE,KAZ
2663,2005-12-24,Accident,Other,2,0,SDN,SDN
2664,2005-12-24,Accident,Cargo,0,0,USA,USA
2665,2005-12-26,Accident,Other,0,0,VEN,VEN
2666,2005-12-28,Accident,Other,2,0,USA,USA
2667,2005-12-30,Accident,Other,0,0,CAN,CAN
2668,2004-01-01,Accident,Passenger,0,0,JPN,JPN
2669,2004-01-01,Accident,Other,0,0,CAN,CAN
2670,2004-01-03,Accident,Passenger,148,0,EGY,EGY
2671,2004-01-05,Accident,Passenger,0,1,AUT,DEU
2672,2004-01-13,Accident,Passenger,37,0,UZB,UZB
2673,2004-01-15,Accident,Passenger,0,1,CHN,JPN
2674,2004-01-17,Accident,Passenger,10,0,CAN,CAN
2675,2004-01-19,Accident,Other,0,0,IDN,IDN
2676,2004-01-20,Accident,Passenger,0,0,ITA,ITA
2677,2004-01-21,Accident,Other,0,0,USA,USA
2678,2004-01-27,Accident,Passenger,0,0,AGO,AGO
2679,2004-01-28,Accident,Passenger,1,0,DZA,DZA
2680,2004-01-31,Accident,Other,0,0,ESP,ESP
2681,2004-02-04,Accident,Cargo,0,1,ARE,LKA
2682,2004-02-08,Accident,Other,0,0,AUS,AUS
2683,2004-02-10,Accident,Passenger,43,1,IRN,ARE
2684,2004-02-10,Accident,Passenger,0,0,USA,USA
2685,2004-02-20,Accident,Passenger,0,0,ARG,ARG
2686,2004-02-20,Accident,Other,0,1,PRI,USA
2687,2004-02-21,Accident,Passenger,0,1,ESP,GBR
2688,2004-02-24,Accident,Other,6,0,ITA,ITA
2689,2004-02-25,Accident,Passenger,0,0,CAN,CAN
2690,2004-02-26,Accident,Other,9,1,MKD,BIH
2691,2004-03-01,Accident,Passenger,0,1,SAU,PAK
2692,2004-03-04,Accident,Cargo,3,1,AZE,AFG
2693,2004-03-05,Accident,Military,0,0,THA,THA
2694,2004-03-05,Accident,Passenger,0,0,ECU,ECU
2695,2004-03-06,Accident,Passenger,0,0,CUB,CUB
2696,2004-03-08,Accident,Other,2,0,FRA,FRA
2697,2004-03-14,Accident,Other,0,0,ITA,ITA
2698,2004-03-17,Accident,Passenger,0,0,TZA,TZA
2699,2004-03-19,Accident,Cargo,0,0,USA,USA
2700,2004-03-20,Accident,Other,0,0,BLZ,BLZ
2701,2004-03-23,Accident,Passenger,0,1,GBR,IRL
2702,2004-03-23,Accident,Other,0,0,AUS,AUS
2703,2004-04-01,Accident,Passenger,0,0,USA,USA
2704,2004-04-02,Accident,Cargo,0,1,EGY,BEL
2705,2004-04-07,Accident,Other,0,0,GBR,GBR
2706,2004-04-13,Accident,Passenger,0,0,BLZ,BLZ
2707,2004-04-14,Accident,Other,0,0,USA,USA
2708,2004-04-16,Accident,Other,0,0,PYF,PYF
2709,2004-04-17,Hijacking,Passenger,0,1,MAR,QAT
2710,2004-04-18,Accident,Other,0,1,DOM,USA
2711,2004-04-19,Accident,Passenger,0,0,CAN,CAN
2712,2004-04-20,Accident,Passenger,0,0,ITA,ITA
2713,2004-04-27,Accident,Other,0,0,USA,USA
2714,2004-04-27,Accident,Cargo,0,1,ARG,BRA
2715,2004-04-27,Accident,Passenger,0,1,RUS,UKR
2716,2004-04-28,Accident,Cargo,0,1,USA,COL
2717,2004-04-29,Accident,Military,0,0,USA,USA
2718,2004-05-04,Accident,Passenger,7,0,VEN,VEN
2719,2004-05-05,Accident,Other,5,0,COL,COL
2720,2004-05-06,Accident,Cargo,6,0,SSD,SSD
2721,2004-05-06,Accident,Military,0,0,MTQ,MTQ
2722,2004-05-08,Accident,Cargo,0,0,USA,USA
2723,2004-05-09,Accident,Passenger,0,0,PRI,PRI
2724,2004-05-11,Accident,Cargo,7,1,SSD,SDN
2725,2004-05-14,Accident,Passenger,33,0,BRA,BRA
2726,2004-05-17,Accident,Passenger,0,0,MDV,MDV
2727,2004-05-18,Accident,Cargo,7,1,CHN,AZE
2728,2004-05-23,Accident,Cargo,2,1,KEN,SOM
2729,2004-05-23,Accident,Cargo,0,1,KEN,SOM
2730,2004-05-25,Accident,Cargo,3,0,NPL,NPL
2731,2004-05-27,Accident,Other,0,0,USA,USA
2732,2004-05-29,Accident,Other,0,1,GBR,ITA
2733,2004-06-01,Accident,Cargo,0,0,COD,COD
2734,2004-06-07,Accident,Passenger,0,0,SDN,SDN
2735,2004-06-08,Accident,Passenger,19,0,GAB,GAB
2736,2004-06-13,Accident,Other,2,0,USA,USA
2737,2004-06-14,Accident,Cargo,1,0,USA,USA
2738,2004-06-15,Accident,Passenger,0,0,CAN,CAN
2739,2004-06-16,Accident,Passenger,0,0,PAK,PAK
2740,2004-06-20,Accident,Passenger,0,0,COL,COL
2741,2004-06-26,Accident,Passenger,4,0,RUS,RUS
2742,2004-06-26,Accident,Cargo,0,1,SSD,SDN
2743,2004-06-30,Accident,Other,0,1,VCT,BRB
2744,2004-06-30,Accident,Passenger,0,0,USA,USA
2745,2004-07-02,Accident,Other,7,1,PAN,USA
2746,2004-07-09,Accident,Other,0,0,RUS,RUS
2747,2004-07-09,Accident,Other,0,0,PRT,PRT
2749,2004-07-12,Accident,Other,0,0,CAN,CAN
2751,2004-07-16,Accident,Other,0,0,NOR,NOR
2752,2004-07-19,Accident,Other,0,0,USA,USA
2753,2004-07-21,Accident,Passenger,0,0,MEX,MEX
2754,2004-07-25,Accident,Passenger,0,1,DEU,TUR
2755,2004-07-26,Hijacking,Passenger,0,0,CHN,CHN
2756,2004-07-28,Accident,Other,0,0,MEX,MEX
2757,2004-07-29,Accident,Cargo,2,0,PNG,PNG
